45.9543,0,
44.9556,1,
43.9785,2,
43.0227,3,
42.0876,4,
41.1729,5,
40.2781,6,
39.4027,7,
38.5463,8,
37.7086,9,
36.889,10,
36.0873,11,
35.303,12,
34.5357,13,
33.7851,14,
33.0508,15,
32.3325,16,
31.6298,17,
30.9424,18,
30.2699,19,
29.612,20,
28.9684,21,
28.3388,22,
27.7229,23,
27.1204,24,
26.531,25,
25.9544,26,
25.3903,27,
24.8385,28,
24.2986,29,
23.7705,30,
23.2539,31,
22.7485,32,
22.2541,33,
21.7704,34,
21.2973,35,
20.8344,36,
20.3816,37,
19.9386,38,
19.5053,39,
19.0814,40,
18.6667,41,
18.261,42,
17.8641,43,
17.4758,44,
17.096,45,
16.7245,46,
16.361,47,
16.0054,48,
15.6575,49,
15.3172,50,
14.9843,51,
14.6587,52,
14.3401,53,
14.0284,54,
13.7235,55,
13.4253,56,
13.1335,57,
12.848,58,
12.5688,59,
12.2956,60,
12.0284,61,
11.767,62,
11.5112,63,
11.2611,64,
11.0163,65,
10.7769,66,
10.5427,67,
10.3135,68,
10.0894,69,
9.87011,70,
9.65559,71,
9.44574,72,
9.24045,73,
9.03962,74,
8.84316,75,
8.65096,76,
8.46294,77,
8.27901,78,
8.09908,79,
7.92306,80,
7.75086,81,
7.5824,82,
7.41761,83,
7.2564,84,
7.09869,85,
6.94441,86,
6.79348,87,
6.64583,88,
6.50139,89,
6.36009,90,
6.22187,91,
6.08664,92,
5.95436,93,
5.82495,94,
5.69835,95,
5.5745,96,
5.45335,97,
5.33483,98,
5.21888,99,
5.10545,100,
4.99449,101,
4.88594,102,
4.77975,103,
4.67587,104,
4.57425,105,
4.47483,106,
4.37758,107,
4.28244,108,
4.18936,109,
4.09831,110,
4.00924,111,
3.92211,112,
3.83686,113,
3.75347,114,
3.6719,115,
3.59209,116,
3.51402,117,
3.43765,118,
3.36294,119,
3.28985,120,
3.21835,121,
3.1484,122,
3.07998,123,
3.01304,124,
2.94755,125,
2.88349,126,
2.82082,127,
2.75951,128,
2.69954,129,
2.64087,130,
2.58347,131,
2.52732,132,
2.4724,133,
2.41866,134,
2.3661,135,
2.31467,136,
2.26436,137,
2.21515,138,
2.16701,139,
2.11991,140,
2.07384,141,
2.02877,142,
1.98467,143,
1.94154,144,
1.89934,145,
1.85806,146,
1.81768,147,
1.77817,148,
1.73953,149,
1.70172,150,
1.66474,151,
1.62856,152,
1.59316,153,
1.55854,154,
1.52466,155,
1.49153,156,
1.45911,157,
1.4274,158,
1.39638,159,
1.36603,160,
1.33634,161,
1.30729,162,
1.27888,163,
1.25109,164,
1.2239,165,
1.1973,166,
1.17127,167,
1.14582,168,
1.12092,169,
1.09655,170,
1.07272,171,
1.04941,172,
1.0266,173,
1.00429,174,
0.982461,175,
0.961109,176,
0.94022,177,
0.919786,178,
0.899795,179,
0.880239,180,
0.861109,181,
0.842393,182,
0.824085,183,
0.806175,184,
0.788653,185,
0.771513,186,
0.754745,187,
0.738342,188,
0.722295,189,
0.706597,190,
0.69124,191,
0.676217,192,
0.66152,193,
0.647143,194,
0.633078,195,
0.619319,196,
0.605858,197,
0.592691,198,
0.57981,199,
0.567208,200,
0.554881,201,
0.542821,202,
0.531023,203,
0.519482,204,
0.508192,205,
0.497147,206,
0.486342,207,
0.475772,208,
0.465432,209,
0.455316,210,
0.445421,211,
0.43574,212,
0.42627,213,
0.417005,214,
0.407942,215,
0.399076,216,
0.390403,217,
0.381918,218,
0.373617,219,
0.365497,220,
0.357554,221,
0.349783,222,
0.342181,223,
0.334744,224,
0.327468,225,
0.320351,226,
0.313389,227,
0.306578,228,
0.299915,229,
0.293396,230,
0.28702,231,
0.280782,232,
0.274679,233,
0.26871,234,
0.26287,235,
0.257156,236,
0.251567,237,
0.2461,238,
0.240751,239,
0.235519,240,
0.2304,241,
0.225393,242,
0.220494,243,
0.215702,244,
0.211014,245,
0.206428,246,
0.201941,247,
0.197552,248,
0.193259,249,
0.189059,250,
0.18495,251,
0.18093,252,
0.176998,253,
0.173151,254,
0.169388,255,
0.165706,256,
0.162105,257,
0.158582,258,
0.155135,259,
0.151763,260,
0.148465,261,
0.145238,262,
0.142082,263,
0.138994,264,
0.135973,265,
0.133018,266,
0.130127,267,
0.127299,268,
0.124532,269,
0.121825,270,
0.119178,271,
0.116588,272,
0.114054,273,
0.111575,274,
0.10915,275,
0.106778,276,
0.104457,277,
0.102187,278,
0.0999659,279,
0.0977933,280,
0.0956678,281,
0.0935886,282,
0.0915546,283,
0.0895648,284,
0.0876182,285,
0.0857139,286,
0.083851,287,
0.0820287,288,
0.0802459,289,
0.0785018,290,
0.0767957,291,
0.0751266,292,
0.0734938,293,
0.0718966,294,
0.070334,295,
0.0688054,296,
0.06731,297,
0.0658471,298,
0.064416,299,
0.063016,300,
0.0616464,301,
0.0603066,302,
0.0589959,303,
0.0577137,304,
0.0564594,305,
0.0552323,306,
0.0540319,307,
0.0528576,308,
0.0517088,309,
0.050585,310,
0.0494856,311,
0.04841,312,
0.0473579,313,
0.0463287,314,
0.0453218,315,
0.0443367,316,
0.0433731,317,
0.0424305,318,
0.0415083,319,
0.0406062,320,
0.0397237,321,
0.0388603,322,
0.0380157,323,
0.0371895,324,
0.0363812,325,
0.0355905,326,
0.034817,327,
0.0340603,328,
0.0333201,329,
0.0325959,330,
0.0318875,331,
0.0311944,332,
0.0305165,333,
0.0298532,334,
0.0292044,335,
0.0285697,336,
0.0279488,337,
0.0273413,338,
0.0267471,339,
0.0261658,340,
0.0255971,341,
0.0250408,342,
0.0244966,343,
0.0239642,344,
0.0234433,345,
0.0229338,346,
0.0224354,347,
0.0219478,348,
0.0214708,349,
