inf,0,
79.6065,1,
61.7056,2,
53.1635,3,
47.83,4,
44.0644,5,
41.2088,6,
38.9393,7,
37.0746,8,
35.5041,9,
34.1557,10,
32.9801,11,
31.9423,12,
31.0164,13,
30.1831,14,
29.4275,15,
28.7378,16,
28.1046,17,
27.5204,18,
26.979,19,
26.4752,20,
26.0048,21,
25.564,22,
25.1498,23,
24.7595,24,
24.3908,25,
24.0418,26,
23.7107,27,
23.3959,28,
23.0961,29,
22.8102,30,
22.537,31,
22.2756,32,
22.0251,33,
21.7848,34,
21.554,35,
21.332,36,
21.1183,37,
20.9123,38,
20.7136,39,
20.5218,40,
20.3364,41,
20.1572,42,
19.9836,43,
19.8155,44,
19.6525,45,
19.4944,46,
19.341,47,
19.1919,48,
19.047,49,
18.9061,50,
18.7691,51,
18.6356,52,
18.5056,53,
18.3789,54,
18.2554,55,
18.1349,56,
18.0174,57,
17.9026,58,
17.7905,59,
17.6809,60,
17.5739,61,
17.4692,62,
17.3667,63,
17.2665,64,
17.1684,65,
17.0724,66,
16.9783,67,
16.8861,68,
16.7958,69,
16.7072,70,
16.6203,71,
16.5351,72,
16.4515,73,
16.3695,74,
16.2889,75,
16.2098,76,
16.1321,77,
16.0558,78,
15.9808,79,
15.9071,80,
15.8347,81,
15.7634,82,
15.6934,83,
15.6245,84,
15.5567,85,
15.4899,86,
15.4243,87,
15.3596,88,
15.296,89,
15.2333,90,
15.1716,91,
15.1108,92,
15.0509,93,
14.9918,94,
14.9336,95,
14.8763,96,
14.8197,97,
14.764,98,
14.709,99,
14.6548,100,
14.6013,101,
14.5485,102,
14.4964,103,
14.4451,104,
14.3944,105,
14.3443,106,
14.2949,107,
14.2461,108,
14.1979,109,
14.1504,110,
14.1034,111,
14.057,112,
14.0111,113,
13.9658,114,
13.9211,115,
13.8769,116,
13.8332,117,
13.79,118,
13.7473,119,
13.7051,120,
13.6633,121,
13.6221,122,
13.5813,123,
13.5409,124,
13.501,125,
13.4615,126,
13.4225,127,
13.3838,128,
13.3456,129,
13.3078,130,
13.2704,131,
13.2334,132,
13.1967,133,
13.1604,134,
13.1245,135,
13.089,136,
13.0538,137,
13.0189,138,
12.9844,139,
12.9503,140,
12.9165,141,
12.883,142,
12.8498,143,
12.8169,144,
12.7844,145,
12.7521,146,
12.7202,147,
12.6885,148,
12.6571,149,
12.6261,150,
12.5953,151,
12.5648,152,
12.5345,153,
12.5045,154,
12.4748,155,
12.4454,156,
12.4162,157,
12.3873,158,
12.3586,159,
12.3301,160,
12.3019,161,
12.274,162,
12.2463,163,
12.2188,164,
12.1915,165,
12.1645,166,
12.1376,167,
12.111,168,
12.0847,169,
12.0585,170,
12.0325,171,
12.0068,172,
11.9812,173,
11.9559,174,
11.9307,175,
11.9058,176,
11.881,177,
11.8564,178,
11.832,179,
11.8078,180,
11.7838,181,
11.76,182,
11.7363,183,
11.7128,184,
11.6895,185,
11.6664,186,
11.6434,187,
11.6206,188,
11.598,189,
11.5755,190,
11.5532,191,
11.5311,192,
11.5091,193,
11.4873,194,
11.4656,195,
11.444,196,
11.4227,197,
11.4014,198,
11.3803,199,
11.3594,200,
11.3386,201,
11.3179,202,
11.2974,203,
11.277,204,
11.2568,205,
11.2367,206,
11.2167,207,
11.1968,208,
11.1771,209,
11.1575,210,
11.1381,211,
11.1187,212,
11.0995,213,
11.0804,214,
11.0615,215,
11.0426,216,
11.0239,217,
11.0053,218,
10.9868,219,
10.9684,220,
10.9502,221,
10.932,222,
10.914,223,
10.896,224,
10.8782,225,
10.8605,226,
10.8429,227,
10.8254,228,
10.808,229,
10.7907,230,
10.7735,231,
10.7564,232,
10.7394,233,
10.7225,234,
10.7058,235,
10.6891,236,
10.6725,237,
10.656,238,
10.6396,239,
10.6232,240,
10.607,241,
10.5909,242,
10.5749,243,
10.5589,244,
10.5431,245,
10.5273,246,
10.5116,247,
10.496,248,
10.4805,249,
10.4651,250,
10.4497,251,
10.4345,252,
10.4193,253,
10.4042,254,
10.3892,255,
10.3743,256,
10.3594,257,
10.3446,258,
10.3299,259,
10.3153,260,
10.3008,261,
10.2863,262,
10.2719,263,
10.2576,264,
10.2434,265,
10.2292,266,
10.2151,267,
10.2011,268,
10.1871,269,
10.1732,270,
10.1594,271,
10.1457,272,
10.132,273,
10.1184,274,
10.1049,275,
10.0914,276,
10.078,277,
10.0647,278,
10.0514,279,
10.0382,280,
10.025,281,
10.012,282,
9.99895,283,
9.986,284,
9.97311,285,
9.96028,286,
9.94751,287,
9.9348,288,
9.92216,289,
9.90957,290,
9.89704,291,
9.88457,292,
9.87216,293,
9.85981,294,
9.84751,295,
9.83527,296,
9.82309,297,
9.81097,298,
9.79889,299,
9.78688,300,
9.77492,301,
9.76301,302,
9.75116,303,
9.73936,304,
9.72761,305,
9.71592,306,
9.70427,307,
9.69268,308,
9.68115,309,
9.66966,310,
9.65822,311,
9.64683,312,
9.63549,313,
9.62421,314,
9.61297,315,
9.60178,316,
9.59063,317,
9.57954,318,
9.56849,319,
9.5575,320,
9.54654,321,
9.53564,322,
9.52478,323,
9.51396,324,
9.5032,325,
9.49247,326,
9.48179,327,
9.47116,328,
9.46057,329,
9.45003,330,
9.43952,331,
9.42907,332,
9.41865,333,
9.40828,334,
9.39795,335,
9.38766,336,
9.37741,337,
9.36721,338,
9.35704,339,
9.34692,340,
9.33684,341,
9.3268,342,
9.3168,343,
9.30683,344,
9.29691,345,
9.28703,346,
9.27718,347,
9.26738,348,
9.25761,349,
