0,-inf,
0,-inf,
0,-inf,
0,-inf,
0,-inf,
0,-inf,
0,-inf,
0,-inf,
0,-inf,
1,1.9038,
1,1.9038,
1,1.9038,
1,1.9038,
1,1.9038,
1,1.9038,
1,1.9038,
1,1.9038,
1,1.9038,
1,1.9038,
2,2.59695,
2,2.59695,
2,2.59695,
2,2.59695,
2,2.59695,
2,2.59695,
2,2.59695,
2,2.59695,
2,2.59695,
2,2.59695,
3,3.00241,
3,3.00241,
3,3.00241,
3,3.00241,
3,3.00241,
3,3.00241,
3,3.00241,
3,3.00241,
3,3.00241,
3,3.00241,
4,3.2901,
4,3.2901,
4,3.2901,
4,3.2901,
4,3.2901,
4,3.2901,
4,3.2901,
4,3.2901,
4,3.2901,
4,3.2901,
5,3.51324,
5,3.51324,
5,3.51324,
5,3.51324,
5,3.51324,
5,3.51324,
5,3.51324,
5,3.51324,
5,3.51324,
5,3.51324,
6,3.69556,
6,3.69556,
6,3.69556,
6,3.69556,
6,3.69556,
6,3.69556,
6,3.69556,
6,3.69556,
6,3.69556,
6,3.69556,
7,3.84971,
7,3.84971,
7,3.84971,
7,3.84971,
7,3.84971,
7,3.84971,
7,3.84971,
7,3.84971,
7,3.84971,
7,3.84971,
8,3.98324,
8,3.98324,
8,3.98324,
8,3.98324,
8,3.98324,
8,3.98324,
8,3.98324,
8,3.98324,
8,3.98324,
8,3.98324,
9,4.10103,
9,4.10103,
9,4.10103,
9,4.10103,
9,4.10103,
9,4.10103,
9,4.10103,
9,4.10103,
9,4.10103,
9,4.10103,
10,4.20639,
10,4.20639,
10,4.20639,
10,4.20639,
10,4.20639,
10,4.20639,
10,4.20639,
10,4.20639,
10,4.20639,
10,4.20639,
11,4.3017,
11,4.3017,
11,4.3017,
11,4.3017,
11,4.3017,
11,4.3017,
11,4.3017,
11,4.3017,
11,4.3017,
11,4.3017,
12,4.38871,
12,4.38871,
12,4.38871,
12,4.38871,
12,4.38871,
12,4.38871,
12,4.38871,
12,4.38871,
12,4.38871,
12,4.38871,
13,4.46875,
13,4.46875,
13,4.46875,
13,4.46875,
13,4.46875,
13,4.46875,
13,4.46875,
13,4.46875,
13,4.46875,
13,4.46875,
14,4.54286,
14,4.54286,
14,4.54286,
14,4.54286,
14,4.54286,
14,4.54286,
14,4.54286,
14,4.54286,
14,4.54286,
14,4.54286,
15,4.61185,
15,4.61185,
15,4.61185,
15,4.61185,
15,4.61185,
15,4.61185,
15,4.61185,
15,4.61185,
15,4.61185,
15,4.61185,
16,4.67639,
16,4.67639,
16,4.67639,
16,4.67639,
16,4.67639,
16,4.67639,
16,4.67639,
16,4.67639,
16,4.67639,
16,4.67639,
17,4.73701,
17,4.73701,
17,4.73701,
17,4.73701,
17,4.73701,
17,4.73701,
17,4.73701,
17,4.73701,
17,4.73701,
17,4.73701,
18,4.79417,
18,4.79417,
18,4.79417,
18,4.79417,
18,4.79417,
18,4.79417,
18,4.79417,
18,4.79417,
18,4.79417,
18,4.79417,
19,4.84824,
19,4.84824,
19,4.84824,
19,4.84824,
19,4.84824,
19,4.84824,
19,4.84824,
19,4.84824,
19,4.84824,
19,4.84824,
20,4.89953,
20,4.89953,
20,4.89953,
20,4.89953,
20,4.89953,
20,4.89953,
20,4.89953,
20,4.89953,
20,4.89953,
20,4.89953,
21,4.94832,
21,4.94832,
21,4.94832,
21,4.94832,
21,4.94832,
21,4.94832,
21,4.94832,
21,4.94832,
21,4.94832,
21,4.94832,
22,4.99484,
22,4.99484,
22,4.99484,
22,4.99484,
22,4.99484,
22,4.99484,
22,4.99484,
22,4.99484,
22,4.99484,
22,4.99484,
23,5.0393,
23,5.0393,
23,5.0393,
23,5.0393,
23,5.0393,
23,5.0393,
23,5.0393,
23,5.0393,
23,5.0393,
23,5.0393,
24,5.08186,
24,5.08186,
24,5.08186,
24,5.08186,
24,5.08186,
24,5.08186,
24,5.08186,
24,5.08186,
24,5.08186,
24,5.08186,
25,5.12268,
25,5.12268,
25,5.12268,
25,5.12268,
25,5.12268,
25,5.12268,
25,5.12268,
25,5.12268,
25,5.12268,
25,5.12268,
26,5.1619,
26,5.1619,
26,5.1619,
26,5.1619,
26,5.1619,
26,5.1619,
26,5.1619,
26,5.1619,
26,5.1619,
26,5.1619,
27,5.19964,
27,5.19964,
27,5.19964,
27,5.19964,
27,5.19964,
27,5.19964,
27,5.19964,
27,5.19964,
27,5.19964,
27,5.19964,
28,5.23601,
28,5.23601,
28,5.23601,
28,5.23601,
28,5.23601,
28,5.23601,
28,5.23601,
28,5.23601,
28,5.23601,
28,5.23601,
29,5.2711,
29,5.2711,
29,5.2711,
29,5.2711,
29,5.2711,
29,5.2711,
29,5.2711,
29,5.2711,
29,5.2711,
29,5.2711,
30,5.305,
30,5.305,
30,5.305,
30,5.305,
30,5.305,
30,5.305,
30,5.305,
30,5.305,
30,5.305,
30,5.305,
31,5.33779,
31,5.33779,
31,5.33779,
31,5.33779,
31,5.33779,
31,5.33779,
31,5.33779,
31,5.33779,
31,5.33779,
31,5.33779,
32,5.36954,
32,5.36954,
32,5.36954,
32,5.36954,
32,5.36954,
32,5.36954,
32,5.36954,
32,5.36954,
32,5.36954,
32,5.36954,
33,5.40031,
33,5.40031,
33,5.40031,
33,5.40031,
33,5.40031,
33,5.40031,
33,5.40031,
33,5.40031,
33,5.40031,
33,5.40031,
34,5.43016,
34,5.43016,
34,5.43016,
34,5.43016,
34,5.43016,
34,5.43016,
34,5.43016,
34,5.43016,
34,5.43016,
34,5.43016,
35,5.45915,
35,5.45915,
35,5.45915,
35,5.45915,
35,5.45915,
35,5.45915,
35,5.45915,
35,5.45915,
35,5.45915,
35,5.45915,
36,5.48732,
36,5.48732,
36,5.48732,
36,5.48732,
36,5.48732,
36,5.48732,
36,5.48732,
36,5.48732,
36,5.48732,
36,5.48732,
37,5.51472,
37,5.51472,
37,5.51472,
37,5.51472,
37,5.51472,
37,5.51472,
37,5.51472,
37,5.51472,
37,5.51472,
37,5.51472,
38,5.54139,
38,5.54139,
38,5.54139,
38,5.54139,
38,5.54139,
38,5.54139,
38,5.54139,
38,5.54139,
38,5.54139,
38,5.54139,
39,5.56736,
39,5.56736,
39,5.56736,
39,5.56736,
39,5.56736,
39,5.56736,
39,5.56736,
39,5.56736,
39,5.56736,
39,5.56736,
40,5.59268,
40,5.59268,
40,5.59268,
40,5.59268,
40,5.59268,
40,5.59268,
40,5.59268,
40,5.59268,
40,5.59268,
40,5.59268,
41,5.61737,
41,5.61737,
41,5.61737,
41,5.61737,
41,5.61737,
41,5.61737,
41,5.61737,
41,5.61737,
41,5.61737,
41,5.61737,
42,5.64147,
42,5.64147,
42,5.64147,
42,5.64147,
42,5.64147,
42,5.64147,
42,5.64147,
42,5.64147,
42,5.64147,
42,5.64147,
43,5.665,
43,5.665,
43,5.665,
43,5.665,
43,5.665,
43,5.665,
43,5.665,
